,0,1,2
164,0.16064417613636364,0.11255042613636365,0.2
165,0.1590994318181818,0.1922911931818182,0.2
166,0.1590994318181818,0.08522443181818182,0.2
167,0.1774765625,0.15553693181818182,0.2
168,0.17918110795454545,0.14456392045454544,0.2
169,0.17566548295454545,0.13023508522727273,0.2
170,0.18669176136363635,0.19751136363636362,0.2
171,0.17976704545454547,0.06700710227272727,0.2
172,0.1883963068181818,0.08932599431818182,0.2
173,0.20208593749999998,0.11516051136363636,0.2
174,0.13305184659090907,0.08224147727272726,0.2
175,0.18717116477272727,0.1697059659090909,0.2
176,0.1985703125,0.1861122159090909,0.2
177,0.19409588068181818,0.11548011363636365,0.2
178,0.19414914772727274,0.07595596590909091,0.2
179,0.14365198863636364,0.1942088068181818,0.2
180,0.14636860795454545,0.14094176136363637,0.2
181,0.1459424715909091,0.1653380681818182,0.2
182,0.15446519886363635,0.11068607954545454,0.2
183,0.15084303977272728,0.08330681818181818,0.2
184,0.21620170454545456,0.07771377840909091,0.2
185,0.20949005681818184,0.11974147727272727,0.2
186,0.20235227272727274,0.19974857954545455,0.2
187,0.19414914772727274,0.1624083806818182,0.2
188,0.18882244318181818,0.14392471590909092,0.2
189,0.17380113636363637,0.16171590909090908,0.2
190,0.1737478693181818,0.10791619318181819,0.2
191,0.16890056818181817,0.08037713068181818,0.2
192,0.1593125,0.1996953125,0.2
193,0.14732741477272726,0.17961363636363636,0.2
194,0.17401420454545455,0.14152769886363636,0.2
195,0.1619225852272727,0.10866193181818182,0.2
196,0.16415980113636364,0.19751136363636362,0.2
197,0.1759318181818182,0.16629687499999998,0.2
198,0.16863423295454544,0.0860234375,0.2
199,0.18280326704545455,0.16097017045454545,0.2
200,0.18679829545454546,0.13465625,0.2
201,0.18115198863636364,0.11809019886363636,0.2
202,0.1692734375,0.07760724431818182,0.2
203,0.1718302556818182,0.2010802556818182,0.2
204,0.1678884943181818,0.07947159090909091,0.2
205,0.16661008522727272,0.16459232954545455,0.2
206,0.16474573863636363,0.14008948863636364,0.2
207,0.1518018465909091,0.19985511363636363,0.2
208,0.14013636363636364,0.11191122159090908,0.2
209,0.15505113636363638,0.1912258522727273,0.2
210,0.15281392045454545,0.16203551136363636,0.2
211,0.15041690340909092,0.10866193181818182,0.2
212,0.14951136363636364,0.07867258522727272,0.2
213,0.1472741477272727,0.1362009943181818,0.2
214,0.16384019886363638,0.19756463068181818,0.2
215,0.19127272727272726,0.10727698863636365,0.2
216,0.17598508522727274,0.140515625,0.2
217,0.17870170454545453,0.15692187500000002,0.2
218,0.18615909090909089,0.08149573863636364,0.2
219,0.1759318181818182,0.16736221590909092,0.2
220,0.17779616477272728,0.1947947443181818,0.2
221,0.16229545454545455,0.10967400568181818,0.2
222,0.17204332386363635,0.1365205965909091,0.2
223,0.16799502840909092,0.08666264204545454,0.2
